lsmaccx,lsmaccy,lsmaccz,lsmangx,lsmangy,lsmangz,a0,a1,a2,f1,f2,timestamp
0,0,0,0,0,0,20485,33176,41786,1,0,5275
0,0,0,0,0,0,20388,32984,41898,0,1,5280
0,0,0,0,0,0,20356,32872,41786,1,0,5285
0,0,0,0,0,0,20340,32856,41770,0,0,5290
0,0,0,0,0,0,20420,34024,42682,1,1,5295
0,0,0,0,0,0,20533,32904,41834,0,0,5300
0,0,0,0,0,0,20388,32936,41898,0,0,5305
0,0,0,0,0,0,20340,33032,42026,1,0,5310
0,0,0,0,0,0,20420,33272,42058,0,1,5315
0,0,0,0,0,0,20308,32872,41786,1,0,5320
0,0,0,0,0,0,20340,32920,41866,0,0,5325
0,0,0,0,0,0,20276,32679,42010,1,0,5330
0,0,0,0,0,0,20340,32952,41818,0,1,5335
0,0,0,0,0,0,20276,32776,41722,1,0,5340
0,0,0,0,0,0,15811,32359,42314,1,1,5353
0,0,0,0,0,0,24517,33528,41866,0,0,5355
0,0,0,0,0,0,20789,33176,41866,0,0,5360
0,0,0,0,0,0,20501,32840,41754,1,0,5365
0,0,0,0,0,0,20517,33832,42426,0,1,5370
0,0,0,0,0,0,20485,32984,41802,1,0,5375
0,0,0,0,0,0,20388,32936,41834,0,0,5380
0,0,0,0,0,0,20292,32840,41722,1,0,5385
0,0,0,0,0,0,20356,33128,41818,0,1,5390
0,0,0,0,0,0,20292,33000,41786,1,0,5395
0,0,0,0,0,0,20324,32856,41738,0,0,5400
0,0,0,0,0,0,20308,33096,41898,1,0,5405
0,0,0,0,0,0,20372,32968,41802,0,1,5410
0,0,0,0,0,0,20372,32968,41818,0,0,5415
0,0,0,0,0,0,20276,32856,41706,1,0,5420
0,0,0,0,0,0,20340,32808,41674,0,0,5425
0,0,0,0,0,0,20340,32904,41770,1,1,5430
0,0,0,0,0,0,20340,32920,41882,0,0,5435
0,0,0,0,0,0,20308,32663,42218,1,0,5440
0,0,0,0,0,0,15859,32167,42186,1,1,5453
0,0,0,0,0,0,24501,33528,41722,0,0,5455
0,0,0,0,0,0,20757,32984,41642,1,0,5460
0,0,0,0,0,0,20581,33240,41898,0,1,5465
0,0,0,0,0,0,20501,32920,41754,0,0,5470
0,0,0,0,0,0,20356,32663,42138,1,0,5475
0,0,0,0,0,0,20436,33192,41930,0,0,5480
0,0,0,0,0,0,20340,33016,41642,1,1,5485
0,0,0,0,0,0,20404,33000,41834,0,0,5490
0,0,0,0,0,0,20292,32840,41722,1,0,5495
0,0,0,0,0,0,20356,32711,42138,0,0,5500
0,0,0,0,0,0,20308,32856,41674,1,1,5505
0,0,0,0,0,0,20276,32808,41658,0,0,5510
0,0,0,0,0,0,20276,32792,41690,1,0,5515
0,0,0,0,0,0,20340,33672,42442,0,1,5520
0,0,0,0,0,0,20420,32904,41722,1,0,5525
0,0,0,0,0,0,20308,32888,41738,0,0,5530
0,0,0,0,0,0,20292,32840,41722,1,0,5535
0,0,0,0,0,0,15763,32231,42138,1,1,5548
0,0,0,0,0,0,24405,33512,41770,0,0,5550
0,0,0,0,0,0,20789,32615,42138,0,0,5555
0,0,0,0,0,0,20565,33160,41834,1,1,5560
0,0,0,0,0,0,20517,33016,41834,0,0,5565
0,0,0,0,0,0,20340,32936,41738,1,0,5570
0,0,0,0,0,0,20372,33256,41898,0,0,5575
0,0,0,0,0,0,20340,32984,41786,1,1,5580
0,0,0,0,0,0,20324,32840,41770,0,0,5585
0,0,0,0,0,0,20292,32759,42170,1,0,5590
0,0,0,0,0,0,20404,33720,42202,0,1,5595
0,0,0,0,0,0,20404,32743,42282,1,0,5600
0,0,0,0,0,0,20420,32888,41754,0,0,5605
0,0,0,0,0,0,20372,33176,42058,0,0,5610
0,0,0,0,0,0,20308,32840,41738,1,1,5615
0,0,0,0,0,0,20340,33000,41850,0,0,5620
0,0,0,0,0,0,20276,32824,41722,1,0,5625
0,0,0,0,0,0,20324,32551,41930,0,0,5630
0,0,0,0,0,0,15731,31879,42122,2,1,5643
0,0,0,0,0,0,24405,33384,41642,0,0,5645
0,0,0,0,0,0,20869,33896,42522,0,1,5650
0,0,0,0,0,0,20597,32904,41722,1,0,5655
0,0,0,0,0,0,20404,32840,41706,0,0,5660
0,0,0,0,0,0,20372,33192,41978,1,0,5665
0,0,0,0,0,0,20404,32920,41770,0,1,5670
0,0,0,0,0,0,20292,32711,42234,1,0,5675
0,0,0,0,0,0,20388,32759,42218,0,0,5680
0,0,0,0,0,0,20388,33512,41802,1,0,5685
0,0,0,0,0,0,20340,33064,41834,0,1,5690
0,0,0,0,0,0,20276,32888,41786,1,0,5695
0,0,0,0,0,0,20308,32567,42234,0,0,5700
0,0,0,0,0,0,20533,33880,42490,0,1,5705
0,0,0,0,0,0,20452,32743,42218,1,0,5710
0,0,0,0,0,0,20436,32904,41850,0,0,5715
0,0,0,0,0,0,20276,33064,41882,1,0,5720
0,0,0,0,0,0,20388,33096,41898,0,1,5725
0,0,0,0,0,0,15731,32631,42522,2,0,5738
0,0,0,0,0,0,24549,33656,41434,0,0,5740
0,0,0,0,0,0,20693,33240,41818,0,1,5745
0,0,0,0,0,0,20549,33096,41706,1,0,5750
0,0,0,0,0,0,20436,33224,41850,0,0,5755
0,0,0,0,0,0,20468,33720,42154,1,1,5760
0,0,0,0,0,0,20404,33048,41770,0,0,5765
0,0,0,0,0,0,20372,33048,41674,1,0,5770
0,0,0,0,0,0,20372,33304,41914,0,0,5775
0,0,0,0,0,0,20388,33048,41754,1,1,5780
0,0,0,0,0,0,20340,33064,41754,0,0,5785
0,0,0,0,0,0,20404,33160,41850,0,0,5790
0,0,0,0,0,0,20372,33320,41930,1,0,5795
0,0,0,0,0,0,20404,33192,41914,0,1,5800
0,0,0,0,0,0,20324,32936,41690,1,0,5805
0,0,0,0,0,0,20404,33192,41850,0,0,5810
0,0,0,0,0,0,20356,33480,42010,1,1,5815
0,0,0,0,0,0,20372,33096,41882,0,0,5820
0,0,0,0,0,0,20292,33000,41722,1,0,5825
0,0,0,0,0,0,15779,32487,42426,1,1,5838
0,0,0,0,0,0,24565,33736,41898,0,0,5840
0,0,0,0,0,0,20789,33304,41834,0,0,5845
0,0,0,0,0,0,20597,34200,42570,0,1,5850
0,0,0,0,0,0,20549,33112,41802,1,0,5855
0,0,0,0,0,0,20404,33032,41818,0,0,5860
0,0,0,0,0,0,20372,33160,41898,1,0,5865
0,0,0,0,0,0,20436,33384,41898,0,1,5870
0,0,0,0,0,0,20340,33128,41834,1,0,5875
0,0,0,0,0,0,20356,32904,41802,0,0,5880
0,0,0,0,0,0,20340,32904,41674,1,0,5885
0,0,0,0,0,0,20372,33176,41882,0,1,5890
0,0,0,0,0,0,20340,33128,41834,1,0,5895
0,0,0,0,0,0,20324,33016,41738,0,0,5900
0,0,0,0,0,0,20452,34072,42570,0,1,5905
0,0,0,0,0,0,20452,33128,41866,1,0,5910
0,0,0,0,0,0,20356,33128,41866,0,0,5915
0,0,0,0,0,0,20292,33192,42026,1,0,5920
0,0,0,0,0,0,15747,32327,42298,1,1,5933
0,0,0,0,0,0,24598,33896,41850,0,0,5935
0,0,0,0,0,0,20805,33384,41946,1,0,5940
0,0,0,0,0,0,20597,33176,41962,0,1,5945
0,0,0,0,0,0,20420,33016,41722,1,0,5950
0,0,0,0,0,0,20388,33128,41898,0,0,5955
0,0,0,0,0,0,20404,33224,41802,1,1,5960
0,0,0,0,0,0,20372,33160,41914,0,0,5965
0,0,0,0,0,0,20324,33112,41834,1,0,5970
0,0,0,0,0,0,20324,32888,41722,0,0,5975
0,0,0,0,0,0,20340,33112,41898,1,1,5980
0,0,0,0,0,0,20340,33032,41962,0,0,5985
0,0,0,0,0,0,20308,32936,41722,1,0,5990
0,0,0,0,0,0,20420,34040,42378,0,1,5995
0,0,0,0,0,0,20420,33064,41834,1,0,6000
0,0,0,0,0,0,20340,33064,41834,0,0,6005
0,0,0,0,0,0,20356,33208,41786,1,0,6010
0,0,0,0,0,0,20388,33096,41898,0,1,6015
0,0,0,0,0,0,15827,32231,42362,1,0,6028
0,0,0,0,0,0,24598,35480,42986,0,0,6030
0,0,0,0,0,0,21061,33288,42026,1,1,6035
0,0,0,0,0,0,20613,33192,41946,0,0,6040
0,0,0,0,0,0,20404,33160,41914,1,0,6045
0,0,0,0,0,0,20501,33384,42010,0,1,6050
0,0,0,0,0,0,20356,33112,41818,1,0,6055
0,0,0,0,0,0,20436,33192,41946,0,0,6060
0,0,0,0,0,0,20308,32840,41674,1,0,6065
0,0,0,0,0,0,20420,33304,42106,0,1,6070
0,0,0,0,0,0,20324,32984,41802,1,0,6075
0,0,0,0,0,0,20356,33064,41930,0,0,6080
0,0,0,0,0,0,20372,33512,42026,1,1,6085
0,0,0,0,0,0,20372,33240,42058,0,0,6090
0,0,0,0,0,0,20292,33080,41866,1,0,6095
0,0,0,0,0,0,20340,32936,41738,0,0,6100
0,0,0,0,0,0,20340,33128,41962,1,1,6105
0,0,0,0,0,0,20324,33048,41914,0,0,6110
0,0,0,0,0,0,20308,33048,41866,1,0,6115
0,0,0,0,0,0,15795,32423,42442,1,1,6128
0,0,0,0,0,0,24517,33864,41962,0,0,6130
0,0,0,0,0,0,20853,33576,42186,0,0,6135
0,0,0,0,0,0,20661,33368,42010,0,1,6140
0,0,0,0,0,0,20485,33128,41898,0,0,6145
0,0,0,0,0,0,20388,33176,41930,0,0,6150
0,0,0,0,0,0,20340,33272,41978,1,0,6155
0,0,0,0,0,0,20356,33064,41866,0,1,6160
0,0,0,0,0,0,20324,32984,41850,1,0,6165
0,0,0,0,0,0,20324,33400,42186,0,0,6170
0,0,0,0,0,0,20372,33272,41994,1,1,6175
0,0,0,0,0,0,20308,33160,41978,0,0,6180
0,0,0,0,0,0,20308,33096,41930,1,0,6185
0,0,0,0,0,0,20340,33464,42042,0,0,6190
0,0,0,0,0,0,20324,33128,41946,1,1,6195
0,0,0,0,0,0,20292,32984,41866,0,0,6200
0,0,0,0,0,0,20308,33128,41930,1,0,6205
0,0,0,0,0,0,20372,33320,42042,0,1,6210
0,0,0,0,0,0,15843,32792,42282,1,0,6223
0,0,0,0,0,0,24469,33144,41322,0,0,6225
0,0,0,0,0,0,20533,33272,42010,1,1,6230
0,0,0,0,0,0,20565,33336,42154,0,0,6235
0,0,0,0,0,0,20452,33192,41978,1,0,6240
0,0,0,0,0,0,20501,33576,42154,0,1,6245
0,0,0,0,0,0,20356,33080,42010,1,0,6250
0,0,0,0,0,0,20404,33160,41994,0,0,6255
0,0,0,0,0,0,20324,32920,41802,1,0,6260
0,0,0,0,0,0,20420,33448,42282,0,1,6265
0,0,0,0,0,0,20388,33144,42090,1,0,6270
0,0,0,0,0,0,20372,33240,42170,0,0,6275
0,0,0,0,0,0,20468,33928,42458,1,1,6280
0,0,0,0,0,0,20501,33288,42282,0,0,6285
0,0,0,0,0,0,20388,33032,42010,1,0,6290
0,0,0,0,0,0,20356,33064,41978,0,0,6295
0,0,0,0,0,0,20340,33304,42122,1,1,6300
0,0,0,0,0,0,20372,33192,42186,0,0,6305
0,0,0,0,0,0,15603,32423,42618,4,2,6343
0,0,0,0,0,0,24950,34104,42282,0,0,6345
0,0,0,0,0,0,21477,34888,43194,1,1,6350
0,0,0,0,0,0,21221,33464,42282,0,0,6355
0,0,0,0,0,0,20885,33320,42154,1,0,6360
0,0,0,0,0,0,20677,33096,41930,0,0,6365
0,0,0,0,0,0,20581,33352,42170,1,1,6370
0,0,0,0,0,0,20533,33272,42154,0,0,6375
0,0,0,0,0,0,20501,33256,42090,1,0,6380
0,0,0,0,0,0,20501,34264,42986,0,1,6385
0,0,0,0,0,0,20661,33192,42122,1,0,6390
0,0,0,0,0,0,20436,33128,42090,0,0,6395
0,0,0,0,0,0,20420,33384,42282,1,0,6400
0,0,0,0,0,0,20501,33320,42202,0,1,6405
0,0,0,0,0,0,20356,33224,42058,1,0,6410
0,0,0,0,0,0,20372,33160,42026,0,0,6415
0,0,0,0,0,0,20436,34040,42698,1,1,6420
0,0,0,0,0,0,20533,33128,42058,0,0,6425
0,0,0,0,0,0,14627,32247,42570,2,1,6444
0,0,0,0,0,0,27190,33832,41514,0,0,6445
0,0,0,0,0,0,21269,33448,42106,1,0,6450
0,0,0,0,0,0,20901,34280,42794,0,1,6455
0,0,0,0,0,0,20821,33256,42058,1,0,6460
0,0,0,0,0,0,20597,33288,42170,0,0,6465
0,0,0,0,0,0,20501,33480,42218,1,0,6470
0,0,0,0,0,0,20468,33320,42170,0,1,6475
0,0,0,0,0,0,20420,33224,42154,1,0,6480
0,0,0,0,0,0,20404,33160,42154,0,0,6485
0,0,0,0,0,0,20436,34456,42922,1,1,6490
0,0,0,0,0,0,20677,33320,42234,0,0,6495
0,0,0,0,0,0,20388,33176,42122,1,0,6500
0,0,0,0,0,0,20372,33208,41994,0,0,6505
0,0,0,0,0,0,20356,33192,42122,1,1,6510
0,0,0,0,0,0,20372,33112,42058,0,0,6515
0,0,0,0,0,0,20340,33112,42026,1,0,6520
0,0,0,0,0,0,20404,34152,42890,0,1,6525
0,0,0,0,0,0,20565,33288,42154,1,0,6530
0,0,0,0,0,0,15859,32615,42682,1,1,6543
0,0,0,0,0,0,24517,33864,42090,0,0,6545
0,0,0,0,0,0,20773,33272,42042,1,0,6550
0,0,0,0,0,0,20517,33240,42026,0,0,6555
0,0,0,0,0,0,20517,34408,43002,1,1,6560
0,0,0,0,0,0,20645,33160,42074,0,0,6565
0,0,0,0,0,0,20356,33064,41978,1,0,6570
0,0,0,0,0,0,20356,32968,41834,0,0,6575
0,0,0,0,0,0,20356,33272,42154,1,1,6580
0,0,0,0,0,0,20340,32952,42090,0,0,6585
0,0,0,0,0,0,20308,33016,42010,1,0,6590
0,0,0,0,0,0,20468,34280,42746,0,1,6595
0,0,0,0,0,0,20452,33224,42170,1,0,6600
0,0,0,0,0,0,20388,33256,42186,0,0,6605
0,0,0,0,0,0,20356,32904,41866,1,0,6610
0,0,0,0,0,0,20436,33448,42298,0,1,6615
0,0,0,0,0,0,20388,33144,42122,1,0,6620
0,0,0,0,0,0,20372,33112,42106,0,0,6625
0,0,0,0,0,0,15715,32407,42570,2,1,6638
0,0,0,0,0,0,24469,33832,42058,0,0,6640
0,0,0,0,0,0,20821,33192,42090,0,0,6645
0,0,0,0,0,0,20533,33304,42218,1,1,6650
0,0,0,0,0,0,20452,33256,42186,0,0,6655
0,0,0,0,0,0,20372,33144,42106,1,0,6660
0,0,0,0,0,0,20404,33448,42170,0,1,6665
0,0,0,0,0,0,20340,33160,42042,1,0,6670
0,0,0,0,0,0,20372,33208,42218,0,0,6675
0,0,0,0,0,0,20356,33272,42010,1,0,6680
0,0,0,0,0,0,20388,33384,42314,0,1,6685
0,0,0,0,0,0,20372,33128,42042,1,0,6690
0,0,0,0,0,0,20372,33336,42314,0,0,6695
0,0,0,0,0,0,20468,33480,42186,1,1,6700
0,0,0,0,0,0,20388,33256,42298,0,0,6705
0,0,0,0,0,0,20340,33064,42058,1,0,6710
0,0,0,0,0,0,20388,33256,42458,0,0,6715
0,0,0,0,0,0,20292,33128,42058,1,1,6720
0,0,0,0,0,0,15827,33816,42746,1,1,6733
0,0,0,0,0,0,24549,33976,42122,0,0,6735
0,0,0,0,0,0,20741,33240,42106,1,0,6740
0,0,0,0,0,0,20549,33256,42186,0,0,6745
0,0,0,0,0,0,20468,34088,42730,1,1,6750
0,0,0,0,0,0,20581,33192,42154,0,0,6755
0,0,0,0,0,0,20404,33208,42058,0,0,6760
0,0,0,0,0,0,20276,32856,41850,1,0,6765
0,0,0,0,0,0,20340,33240,42170,0,1,6770
0,0,0,0,0,0,20388,33064,42186,0,0,6775
0,0,0,0,0,0,20308,33112,42026,1,0,6780
0,0,0,0,0,0,20388,33800,42282,0,1,6785
0,0,0,0,0,0,20372,33144,42122,1,0,6790
0,0,0,0,0,0,20340,33224,42090,1,0,6795
0,0,0,0,0,0,20260,32904,41850,0,0,6800
0,0,0,0,0,0,20356,33224,42266,0,1,6805
0,0,0,0,0,0,20372,33064,42042,1,0,6810
0,0,0,0,0,0,20292,33128,42042,1,0,6815
0,0,0,0,0,0,20324,33320,42122,0,1,6820
0,0,0,0,0,0,15779,32743,42858,1,0,6833
0,0,0,0,0,0,24517,33320,41450,1,0,6835
0,0,0,0,0,0,20741,33304,42122,0,1,6840
0,0,0,0,0,0,20517,33144,41962,1,0,6845
0,0,0,0,0,0,20436,33480,42298,0,0,6850
0,0,0,0,0,0,20468,33304,42090,1,1,6855
0,0,0,0,0,0,20356,33128,42026,0,0,6860
0,0,0,0,0,0,20340,32952,41946,1,0,6865
0,0,0,0,0,0,20436,34280,42858,0,1,6870
0,0,0,0,0,0,20517,33160,42122,1,0,6875
0,0,0,0,0,0,20356,33240,42170,0,0,6880
0,0,0,0,0,0,20276,32968,41818,1,0,6885
0,0,0,0,0,0,20388,33352,42282,0,1,6890
0,0,0,0,0,0,20372,32952,42074,1,0,6895
0,0,0,0,0,0,20340,33192,42202,0,0,6900
0,0,0,0,0,0,20356,33208,42026,1,1,6905
0,0,0,0,0,0,20372,33272,42234,0,0,6910
0,0,0,0,0,0,20340,33112,42154,1,0,6915
0,0,0,0,0,0,15763,32567,42842,1,1,6928
0,0,0,0,0,0,24630,33960,42170,0,0,6930
0,0,0,0,0,0,20741,33064,41818,1,0,6935
0,0,0,0,0,0,20565,33352,42266,0,1,6940
0,0,0,0,0,0,20452,33208,42026,1,0,6945
0,0,0,0,0,0,20388,33320,42170,0,0,6950
0,0,0,0,0,0,20436,33384,42154,1,1,6955
0,0,0,0,0,0,20340,33208,42090,1,0,6960
0,0,0,0,0,0,20324,33096,42106,0,0,6965
0,0,0,0,0,0,20372,34184,42442,1,0,6970
0,0,0,0,0,0,20420,32936,41994,0,1,6975
0,0,0,0,0,0,20308,33128,42026,1,0,6980
0,0,0,0,0,0,20324,33480,42282,0,0,6985
0,0,0,0,0,0,20404,33256,42170,1,1,6990
0,0,0,0,0,0,20308,33192,42106,0,0,6995
0,0,0,0,0,0,20292,33080,42042,1,0,7000
0,0,0,0,0,0,20356,33944,42602,0,1,7005
0,0,0,0,0,0,20436,33096,42122,1,0,7010
0,0,0,0,0,0,15779,32727,42730,1,1,7023
0,0,0,0,0,0,24549,33976,42154,0,0,7025
0,0,0,0,0,0,20709,33192,42026,1,0,7030
0,0,0,0,0,0,20549,33256,42202,0,0,7035
0,0,0,0,0,0,20436,33320,42026,1,1,7040
0,0,0,0,0,0,20420,33096,42106,0,0,7045
0,0,0,0,0,0,20340,33064,41994,1,0,7050
0,0,0,0,0,0,20404,33624,42474,0,0,7055
0,0,0,0,0,0,20420,33128,42058,1,1,7060
0,0,0,0,0,0,20356,33288,42122,0,0,7065
0,0,0,0,0,0,20324,33000,41642,1,0,7070
0,0,0,0,0,0,20324,33304,42026,0,1,7075
0,0,0,0,0,0,20276,33096,41994,1,0,7080
0,0,0,0,0,0,20308,33176,42058,0,0,7085
0,0,0,0,0,0,20324,33384,42170,1,1,7090
0,0,0,0,0,0,20340,33160,42186,0,0,7095
0,0,0,0,0,0,20260,33064,42026,1,0,7100
0,0,0,0,0,0,20292,32663,27382,1,0,7105
0,0,0,0,0,0,16772,32631,42634,1,1,7118
0,0,0,0,0,0,24710,34440,42698,0,0,7120
0,0,0,0,0,0,20981,33416,42154,1,1,7125
0,0,0,0,0,0,20565,33144,42042,0,0,7130
0,0,0,0,0,0,20452,33256,41994,1,0,7135
0,0,0,0,0,0,20436,34296,42954,0,1,7140
0,0,0,0,0,0,20565,33192,42058,1,0,7145
0,0,0,0,0,0,20388,32936,41978,0,0,7150
0,0,0,0,0,0,20276,32711,42282,1,0,7155
0,0,0,0,0,0,20517,33192,42154,0,1,7160
0,0,0,0,0,0,20292,33048,41978,1,0,7165
0,0,0,0,0,0,20340,33368,42218,0,0,7170
0,0,0,0,0,0,20388,33320,42074,1,1,7175
0,0,0,0,0,0,20372,33224,42202,0,0,7180
0,0,0,0,0,0,20276,33064,42090,1,0,7185
0,0,0,0,0,0,20372,33416,42378,0,0,7190
0,0,0,0,0,0,20356,33144,42058,1,1,7195
0,0,0,0,0,0,20340,33224,42154,0,0,7200
0,0,0,0,0,0,20260,32856,41754,1,0,7205
0,0,0,0,0,0,15667,32391,42522,1,1,7218
0,0,0,0,0,0,24549,33960,42058,0,0,7220
0,0,0,0,0,0,20757,33304,42090,1,1,7225
0,0,0,0,0,0,20549,33336,42186,0,0,7230
0,0,0,0,0,0,20452,33128,42010,1,0,7235
0,0,0,0,0,0,20404,32519,42170,0,0,7240
0,0,0,0,0,0,20436,33016,42026,1,1,7245
0,0,0,0,0,0,20372,33192,42058,0,0,7250
0,0,0,0,0,0,20324,33304,42106,1,0,7255
0,0,0,0,0,0,20388,33288,42074,1,1,7260
0,0,0,0,0,0,20292,33080,42026,0,0,7265
0,0,0,0,0,0,20276,33016,41946,1,0,7270
0,0,0,0,0,0,20372,33928,42506,0,1,7275
0,0,0,0,0,0,20404,33096,42042,1,0,7280
0,0,0,0,0,0,20292,33096,42090,0,0,7285
0,0,0,0,0,0,20260,32679,42282,1,0,7290
0,0,0,0,0,0,20404,33096,42042,0,1,7295
0,0,0,0,0,0,20292,33160,41946,1,0,7300
0,0,0,0,0,0,15699,32503,42538,1,1,7313
0,0,0,0,0,0,24549,33928,41994,0,0,7315
0,0,0,0,0,0,20709,33144,41898,1,0,7320
0,0,0,0,0,0,20645,35304,43610,0,1,7325
0,0,0,0,0,0,20725,33128,41962,1,0,7330
0,0,0,0,0,0,20420,33192,42090,0,0,7335
0,0,0,0,0,0,20308,32824,41722,1,0,7340
0,0,0,0,0,0,20292,33080,41994,1,1,7345
0,0,0,0,0,0,20292,33048,42042,0,0,7350
0,0,0,0,0,0,20324,33480,42282,1,0,7355
0,0,0,0,0,0,20404,33080,42026,0,1,7360
0,0,0,0,0,0,20292,33080,42010,1,0,7365
0,0,0,0,0,0,20276,33048,42026,0,0,7370
0,0,0,0,0,0,20308,33432,42122,1,1,7375
0,0,0,0,0,0,20276,33096,42010,0,0,7380
0,0,0,0,0,0,20244,33000,41914,1,0,7385
0,0,0,0,0,0,20324,33416,42250,0,0,7390
0,0,0,0,0,0,20356,33048,41962,1,1,7395
0,0,0,0,0,0,15731,32583,42602,1,1,7408
0,0,0,0,0,0,24501,33960,42074,0,0,7410
0,0,0,0,0,0,20693,33096,41994,1,0,7415
0,0,0,0,0,0,20533,33256,42138,0,0,7420
0,0,0,0,0,0,20420,33272,42090,1,1,7425
0,0,0,0,0,0,20436,33240,42138,0,0,7430
0,0,0,0,0,0,20308,33048,41946,1,0,7435
0,0,0,0,0,0,20340,33192,41834,0,0,7440
0,0,0,0,0,0,20292,33160,42026,1,1,7445
0,0,0,0,0,0,20276,33080,41994,1,0,7450
0,0,0,0,0,0,20308,32872,41722,0,0,7455
0,0,0,0,0,0,20308,33352,42218,1,1,7460
0,0,0,0,0,0,20308,33192,42026,0,0,7465
0,0,0,0,0,0,20324,33256,42058,0,0,7470
0,0,0,0,0,0,20340,33384,42154,0,1,7475
0,0,0,0,0,0,20308,33192,42090,0,0,7480
0,0,0,0,0,0,20292,33064,42026,0,0,7485
0,0,0,0,0,0,20308,33624,42282,1,0,7490
0,0,0,0,0,0,20436,33288,42186,0,1,7495
0,0,0,0,0,0,15715,32679,42634,2,1,7508
0,0,0,0,0,0,24469,33800,42026,0,0,7510
0,0,0,0,0,0,20757,33272,42154,0,0,7515
0,0,0,0,0,0,20485,33032,41930,1,0,7520
0,0,0,0,0,0,20468,33352,42186,1,1,7525
0,0,0,0,0,0,20356,33128,42026,0,0,7530
0,0,0,0,0,0,20324,33144,41978,1,0,7535
0,0,0,0,0,0,20436,34216,42922,0,1,7540
0,0,0,0,0,0,20549,33112,42090,1,0,7545
0,0,0,0,0,0,20308,33032,42090,0,0,7550
0,0,0,0,0,0,20276,32856,41770,1,0,7555
0,0,0,0,0,0,20308,33192,42074,0,1,7560
0,0,0,0,0,0,20292,33064,41946,1,0,7565
0,0,0,0,0,0,20340,33224,42186,0,0,7570
0,0,0,0,0,0,20308,33176,42026,1,1,7575
0,0,0,0,0,0,20340,33080,42058,0,0,7580
0,0,0,0,0,0,20260,32984,41930,1,0,7585
0,0,0,0,0,0,20404,34520,42922,0,1,7590
0,0,0,0,0,0,15859,33016,42570,2,0,7603
0,0,0,0,0,0,24469,33128,41466,0,0,7605
0,0,0,0,0,0,20677,33256,42170,1,1,7610
0,0,0,0,0,0,20485,33096,42010,0,0,7615
0,0,0,0,0,0,20436,33384,42250,0,0,7620
0,0,0,0,0,0,20501,33416,42170,0,1,7625
0,0,0,0,0,0,20324,33112,42026,1,0,7630
0,0,0,0,0,0,20308,32984,42090,0,0,7635
0,0,0,0,0,0,20324,33544,42330,1,1,7640
0,0,0,0,0,0,20436,33192,42154,0,0,7645
0,0,0,0,0,0,20276,33096,41994,1,0,7650
0,0,0,0,0,0,20372,33736,42330,0,0,7655
0,0,0,0,0,0,20388,33032,41994,1,1,7660
0,0,0,0,0,0,20308,33208,42154,0,0,7665
0,0,0,0,0,0,20292,33272,42282,1,0,7670
0,0,0,0,0,0,20388,33176,42122,1,1,7675
0,0,0,0,0,0,20260,33128,42058,0,0,7680
0,0,0,0,0,0,20260,33048,41962,1,0,7685
0,0,0,0,0,0,15699,32407,42634,1,1,7698
0,0,0,0,0,0,24533,33784,42058,0,0,7700
0,0,0,0,0,0,20821,33960,42538,1,1,7705
0,0,0,0,0,0,20693,33208,42090,0,0,7710
0,0,0,0,0,0,20372,33080,42026,1,0,7715
0,0,0,0,0,0,20404,33032,41946,0,0,7720
0,0,0,0,0,0,20308,33080,42042,1,1,7725
0,0,0,0,0,0,20356,33160,42090,0,0,7730
0,0,0,0,0,0,20324,33448,42474,1,0,7735
0,0,0,0,0,0,20388,33224,42026,1,1,7740
0,0,0,0,0,0,20292,33080,42074,0,0,7745
0,0,0,0,0,0,20276,33064,42026,1,0,7750
0,0,0,0,0,0,20324,33272,42250,0,1,7755
0,0,0,0,0,0,20340,33128,42074,1,0,7760
0,0,0,0,0,0,20324,33160,42138,0,0,7765
0,0,0,0,0,0,20340,34344,43066,1,0,7770
0,0,0,0,0,0,20581,33320,42266,0,1,7775
0,0,0,0,0,0,20356,33080,42058,1,0,7780
0,0,0,0,0,0,15779,32551,42746,1,1,7793
0,0,0,0,0,0,24501,34008,42026,1,0,7795
0,0,0,0,0,0,20757,33512,42378,0,0,7800
0,0,0,0,0,0,20597,33320,42090,1,1,7805
0,0,0,0,0,0,20420,33192,42154,0,0,7810
0,0,0,0,0,0,20340,33048,42122,1,0,7815
0,0,0,0,0,0,20388,33592,42282,0,1,7820
0,0,0,0,0,0,20372,33144,42090,1,0,7825
0,0,0,0,0,0,20308,33176,42154,0,0,7830
0,0,0,0,0,0,20276,32631,42026,1,0,7835
0,0,0,0,0,0,20372,33256,42314,0,1,7840
0,0,0,0,0,0,20340,33128,42122,1,0,7845
0,0,0,0,0,0,20356,33064,42058,0,0,7850
0,0,0,0,0,0,20292,33352,42250,1,1,7855
0,0,0,0,0,0,20388,33064,42234,0,0,7860
0,0,0,0,0,0,20340,33144,42186,1,0,7865
0,0,0,0,0,0,20404,33272,42202,1,1,7870
0,0,0,0,0,0,20292,33016,42106,0,0,7875
0,0,0,0,0,0,20260,33000,42026,1,0,7880
0,0,0,0,0,0,15731,32471,42714,1,1,7893
0,0,0,0,0,0,24565,33944,42250,0,0,7895
0,0,0,0,0,0,20853,34296,43210,1,0,7900
0,0,0,0,0,0,20853,33384,42346,0,1,7905
0,0,0,0,0,0,20501,33176,42090,0,0,7910
0,0,0,0,0,0,20404,33032,42058,0,0,7915
0,0,0,0,0,0,20340,33304,42282,0,1,7920
